,Manuf,Model,Desc,Engine_Capacity,Fuel_Type,Powertrain,Euro_Standard,Diesel_VED_Supplement,Fuel_Cost,Electric_Cost,Total_Cost,Noise_Level
3901,RENAULT,Trafic Passenger,SL28 Blue dCi 170 Auto EDC Sport MY21,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£2,173",£0,"£2,173",69.0
3902,RENAULT,Trafic Passenger,SL28 ENERGY dCi 120 Business MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,057",£0,"£2,057",68.0
3903,RENAULT,Trafic Passenger,SL28 ENERGY dCi 120 Business MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,086",£0,"£2,086",68.0
3904,RENAULT,Trafic Passenger,SL28 ENERGY dCi 120 Sport MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,086",£0,"£2,086",68.0
3905,RENAULT,Trafic Passenger,SL28 ENERGY dCi 120 Sport MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,115",£0,"£2,115",68.0
3906,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 Auto EDC Business MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,086",£0,"£2,086",70.0
3907,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 Auto EDC Business MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,115",£0,"£2,115",70.0
3908,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 Business MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,086",£0,"£2,086",68.0
3909,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 Business MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,086",£0,"£2,086",68.0
3910,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 SpaceClass MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,144",£0,"£2,144",68.0
3911,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 SpaceClass MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,173",£0,"£2,173",68.0
3912,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 Sport MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,086",£0,"£2,086",68.0
3913,RENAULT,Trafic Passenger,SL28 ENERGY dCi 145 Sport MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,115",£0,"£2,115",68.0
3914,RENAULT,Trafic Passenger,SL28 ENERGY dCi 170 Auto EDC SpaceClass MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,173",£0,"£2,173",68.0
3915,RENAULT,Trafic Passenger,SL28 ENERGY dCi 170 Auto EDC SpaceClass MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,173",£0,"£2,173",68.0
3916,RENAULT,Trafic Passenger,SL28 ENERGY dCi 170 Auto EDC Sport MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,115",£0,"£2,115",68.0
3917,RENAULT,Trafic Passenger,SL28 ENERGY dCi 170 Auto EDC Sport MY19,1997,Diesel,Internal Combustion Engine (ICE),Euro 6d-TEMP,True,"£2,144",£0,"£2,144",68.0
3918,RENAULT,Zoe,Dynamique Nav Q90 Z.E. 40 Quick Charge Lease Bat,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£780,£780,70.2
3919,RENAULT,Zoe,Dynamique Nav Q90 Z.E. 40 Quick Charge Lease Bat,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£798,£798,70.2
3920,RENAULT,Zoe,Dynamique Nav R110 Z.E.40 Lease Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£739,£739,68.0
3921,RENAULT,Zoe,Dynamique Nav R110 Z.E.40 Lease Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£789,£789,68.0
3922,RENAULT,Zoe,i Dynamique Nav Q90 Z.E. 40 Quick Charge Own Ba,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£780,£780,70.2
3923,RENAULT,Zoe,i Dynamique Nav Q90 Z.E. 40 Quick Charge Own Ba,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£798,£798,70.2
3924,RENAULT,Zoe,i Dynamique Nav R110 Z.E.40 Own Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£644,£644,68.0
3925,RENAULT,Zoe,i Dynamique Nav R110 Z.E.40 Own Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£789,£789,68.0
3926,RENAULT,Zoe,i Signature Nav Q90 Z.E.40 Quick Charge  Own Bat,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£780,£780,70.2
3927,RENAULT,Zoe,i Signature Nav Q90 Z.E.40 Quick Charge  Own Bat,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£802,£802,70.2
3928,RENAULT,Zoe,i Signature Nav R110 Z.E.40 Own Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£748,£748,68.0
3929,RENAULT,Zoe,i Signature Nav R110 Z.E.40 Own Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£793,£793,68.0
3930,RENAULT,Zoe,Signature Nav Q90 Z.E.40 Quick Charge Lease Batt,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£780,£780,70.2
3931,RENAULT,Zoe,Signature Nav Q90 Z.E.40 Quick Charge Lease Batt,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£802,£802,70.2
3932,RENAULT,Zoe,Signature Nav R110 Z.E.40 Lease Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£748,£748,68.0
3933,RENAULT,Zoe,Signature Nav R110 Z.E.40 Lease Battery MY18,0,Electricity,Battery Electric Vehicle (BEV),Euro 6-WLTP (for BEVs only),False,£0,£793,£793,68.0
3934,Rolls Royce,Cullinan,Cullinan,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,327",£0,"£4,327",68.0
3935,Rolls Royce,Cullinan,Cullinan,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,434",£0,"£4,434",68.0
3936,Rolls Royce,Cullinan,Cullinan Black Badge,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,408",£0,"£4,408",70.0
3937,Rolls Royce,Cullinan,Cullinan Black Badge,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,488",£0,"£4,488",70.0
3938,Rolls Royce,Dawn,Dawn,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,327",£0,"£4,327",69.0
3939,Rolls Royce,Dawn,Dawn,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,381",£0,"£4,381",69.0
3940,Rolls Royce,Dawn,Dawn Black Badge Edition,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,219",£0,"£4,219",70.0
3941,Rolls Royce,Dawn,Dawn Black Badge Edition,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,354",£0,"£4,354",70.0
3942,Rolls Royce,Ghost,Ghost,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,085",£0,"£4,085",70.0
3943,Rolls Royce,Ghost,Ghost,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,246",£0,"£4,246",70.0
3944,Rolls Royce,Ghost,Ghost Black Badge Edition,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,246",£0,"£4,246",70.0
3945,Rolls Royce,Ghost,Ghost Extended Wheelbase,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,085",£0,"£4,085",70.0
3946,Rolls Royce,Ghost,Ghost Extended Wheelbase,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,246",£0,"£4,246",70.0
3947,Rolls Royce,Phantom,Phantom,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,166",£0,"£4,166",67.0
3948,Rolls Royce,Phantom,Phantom,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,354",£0,"£4,354",67.0
3949,Rolls Royce,Phantom,Phantom Extended Wheelbase,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,166",£0,"£4,166",67.0
3950,Rolls Royce,Phantom,Phantom Extended Wheelbase,6749,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,354",£0,"£4,354",67.0
3951,Rolls Royce,Wraith,Wraith,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,219",£0,"£4,219",69.0
3952,Rolls Royce,Wraith,Wraith,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,300",£0,"£4,300",69.0
3953,Rolls Royce,Wraith,Wraith Black Badge Edition,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,219",£0,"£4,219",70.0
3954,Rolls Royce,Wraith,Wraith Black Badge Edition,6592,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£4,354",£0,"£4,354",70.0
3955,SEAT,Arona,Arona FR 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,424",£0,"£1,424",0.0
3956,SEAT,Arona,Arona FR 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,586",£0,"£1,586",0.0
3957,SEAT,Arona,Arona FR 1.5 TSI DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,666",£0,"£1,666",0.0
3958,SEAT,Arona,Arona FR Sport 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
3959,SEAT,Arona,Arona FR Sport 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,639",£0,"£1,639",0.0
3960,SEAT,Arona,Arona FR Sport 1.5 TSI DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,693",£0,"£1,693",0.0
3961,SEAT,Arona,Arona SE 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,586",£0,"£1,586",0.0
3962,SEAT,Arona,Arona SE 1.0 TSI EVO 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",0.0
3963,SEAT,Arona,Arona SE Technology 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,586",£0,"£1,586",0.0
3964,SEAT,Arona,Arona SE Technology 1.0 TSI EVO 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",0.0
3965,SEAT,Arona,Arona XPERIENCE 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,424",£0,"£1,424",0.0
3966,SEAT,Arona,Arona XPERIENCE 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,586",£0,"£1,586",0.0
3967,SEAT,Arona,Arona XPERIENCE Lux 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
3968,SEAT,Arona,Arona XPERIENCE Lux 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,613",£0,"£1,613",0.0
3969,SEAT,Ateca,Ateca FR 1.5 TSI EVO 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,747",£0,"£1,747",0.0
3970,SEAT,Ateca,Ateca FR 1.5 TSI EVO DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,801",£0,"£1,801",0.0
3971,SEAT,Ateca,Ateca FR 2.0 TDI 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,448",£0,"£1,448",0.0
3972,SEAT,Ateca,Ateca FR 2.0 TDI DSG-auto 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,506",£0,"£1,506",0.0
3973,SEAT,Ateca,Ateca FR 2.0 TDI DSG-auto 4Drive 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,709",£0,"£1,709",0.0
3974,SEAT,Ateca,Ateca FR 2.0 TSI DSG-auto 4Drive 190PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,150",£0,"£2,150",0.0
3975,SEAT,Ateca,Ateca FR Sport 1.5 TSI EVO 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,801",£0,"£1,801",0.0
3976,SEAT,Ateca,Ateca FR Sport 1.5 TSI EVO DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,854",£0,"£1,854",0.0
3977,SEAT,Ateca,Ateca FR Sport 2.0 TDI 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,477",£0,"£1,477",0.0
3978,SEAT,Ateca,Ateca FR Sport 2.0 TDI DSG-auto 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,506",£0,"£1,506",0.0
3979,SEAT,Ateca,Ateca FR Sport 2.0 TDI DSG-auto 4Drive 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,709",£0,"£1,709",0.0
3980,SEAT,Ateca,Ateca FR Sport 2.0 TSI DSG-auto 4Drive 190PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,150",£0,"£2,150",0.0
3981,SEAT,Ateca,Ateca SE 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,639",£0,"£1,639",0.0
3982,SEAT,Ateca,Ateca SE 1.5 TSI EVO 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,666",£0,"£1,666",0.0
3983,SEAT,Ateca,Ateca SE 1.5 TSI EVO DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,774",£0,"£1,774",0.0
3984,SEAT,Ateca,Ateca SE 2.0 TDI 115PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,419",£0,"£1,419",0.0
3985,SEAT,Ateca,Ateca SE 2.0 TDI 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,390",£0,"£1,390",0.0
3986,SEAT,Ateca,Ateca SE 2.0 TDI DSG-auto 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,448",£0,"£1,448",0.0
3987,SEAT,Ateca,Ateca SE 2.0 TDI DSG-auto 4Drive 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,680",£0,"£1,680",0.0
3988,SEAT,Ateca,Ateca SE Technology 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,720",£0,"£1,720",0.0
3989,SEAT,Ateca,Ateca SE Technology 1.5 TSI EVO 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,774",£0,"£1,774",0.0
3990,SEAT,Ateca,Ateca SE Technology 1.5 TSI EVO DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,828",£0,"£1,828",0.0
3991,SEAT,Ateca,Ateca SE Technology 2.0 TDI 115PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,477",£0,"£1,477",0.0
3992,SEAT,Ateca,Ateca SE Technology 2.0 TDI 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,448",£0,"£1,448",0.0
3993,SEAT,Ateca,Ateca SE Technology 2.0 TDI DSG-auto 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,506",£0,"£1,506",0.0
3994,SEAT,Ateca,Ateca SE Technology 2.0 TDI DSG-auto 4Drive 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,709",£0,"£1,709",0.0
3995,SEAT,Ateca,Ateca XPERIENCE 1.5 TSI EVO 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,774",£0,"£1,774",0.0
3996,SEAT,Ateca,Ateca XPERIENCE 1.5 TSI EVO DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,828",£0,"£1,828",0.0
3997,SEAT,Ateca,Ateca XPERIENCE 2.0 TDI 115PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,477",£0,"£1,477",0.0
3998,SEAT,Ateca,Ateca XPERIENCE 2.0 TDI 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,448",£0,"£1,448",0.0
3999,SEAT,Ateca,Ateca XPERIENCE 2.0 TDI DSG-auto 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,506",£0,"£1,506",0.0
4000,SEAT,Ateca,Ateca XPERIENCE 2.0 TDI DSG-auto 4Drive 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,709",£0,"£1,709",0.0
4001,SEAT,Ateca,Ateca XPERIENCE 2.0 TSI DSG-auto 4Drive 190PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,150",£0,"£2,150",0.0
4002,SEAT,Ateca,Ateca XPERIENCE Lux 1.5 TSI EVO 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,801",£0,"£1,801",0.0
4003,SEAT,Ateca,Ateca XPERIENCE Lux 1.5 TSI EVO DSG-auto 150PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,854",£0,"£1,854",0.0
4004,SEAT,Ateca,Ateca XPERIENCE Lux 2.0 TDI 115PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,506",£0,"£1,506",0.0
4005,SEAT,Ateca,Ateca XPERIENCE Lux 2.0 TDI 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,477",£0,"£1,477",0.0
4006,SEAT,Ateca,Ateca XPERIENCE Lux 2.0 TDI DSG-auto 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,535",£0,"£1,535",0.0
4007,SEAT,Ateca,Ateca XPERIENCE Lux 2.0 TDI DSG-auto 4Drive 150PS,1968,Diesel,Internal Combustion Engine (ICE),Euro 6d,False,"£1,738",£0,"£1,738",0.0
4008,SEAT,Ateca,Ateca XPERIENCE Lux 2.0 TSI DSG-auto 4Drive 190PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,177",£0,"£2,177",0.0
4009,SEAT,Cupra Ateca,CUPRA Ateca VZ1 2.0 TSI DSG-auto 4Drive 300PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,392",£0,"£2,392",0.0
4010,SEAT,Cupra Ateca,CUPRA Ateca VZ2 2.0 TSI DSG-auto 4Drive 300PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,392",£0,"£2,392",0.0
4011,SEAT,Cupra Ateca,CUPRA Ateca VZ3 2.0 TSI DSG-auto 4Drive 300PS,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,392",£0,"£2,392",0.0
4012,SEAT,Cupra Formentor,Formentor V1 TSI 150,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,693",£0,"£1,693",0.0
4013,SEAT,Cupra Formentor,Formentor V1 TSI DSG-auto 150,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,801",£0,"£1,801",0.0
4014,SEAT,Cupra Formentor,Formentor V1 TSI DSG-auto 4Drive 190,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,016",£0,"£2,016",0.0
4015,SEAT,Cupra Formentor,Formentor V2 TSI 150,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,747",£0,"£1,747",0.0
4016,SEAT,Cupra Formentor,Formentor V2 TSI DSG-auto 150,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,828",£0,"£1,828",0.0
4017,SEAT,Cupra Formentor,Formentor V2 TSI DSG-auto 4Drive 190,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,096",£0,"£2,096",0.0
4018,SEAT,Cupra Formentor,Formentor VZ1 TSI DSG-auto 245,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,043",£0,"£2,043",0.0
4019,SEAT,Cupra Formentor,Formentor VZ2 TSI DSG-auto 4Drive 310,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,284",£0,"£2,284",0.0
4020,SEAT,Cupra Formentor,Formentor VZ3 TSI DSG-auto 4Drive 310,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,311",£0,"£2,311",0.0
4021,SEAT,Cupra Leon Estate,CUPRA Leon Estate VZ2 TSI DSG-auto 4Drive 310,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,204",£0,"£2,204",0.0
4022,SEAT,Cupra Leon Estate,CUPRA Leon Estate VZ3 TSI DSG-auto 4Drive 310,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,204",£0,"£2,204",0.0
4023,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ1 TSI DSG-auto 245,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,935",£0,"£1,935",0.0
4024,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ2 e-HYBRID DSG-auto 245,1395,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),Euro 6d,False,£349,£694,"£1,043",0.0
4025,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ2 e-HYBRID DSG-auto 245,1395,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),Euro 6d,False,£376,£694,"£1,070",0.0
4026,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ2 TSI DSG-auto 245,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,935",£0,"£1,935",0.0
4027,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ2 TSI DSG-auto 300,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,043",£0,"£2,043",0.0
4028,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ3 e-HYBRID DSG-auto 245,1395,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),Euro 6d,False,£349,£694,"£1,043",0.0
4029,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ3 e-HYBRID DSG-auto 245,1395,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),Euro 6d,False,£376,£694,"£1,070",0.0
4030,SEAT,Cupra Leon Hatch,CUPRA Leon Hatch VZ3 TSI DSG-auto 300,1984,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£2,043",£0,"£2,043",0.0
4031,SEAT,Ibiza,Ibiza FR 1.0 MPI 80PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,505",£0,"£1,505",0.0
4032,SEAT,Ibiza,Ibiza FR 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",0.0
4033,SEAT,Ibiza,Ibiza FR 1.0 TSI 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
4034,SEAT,Ibiza,Ibiza FR 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,559",£0,"£1,559",0.0
4035,SEAT,Ibiza,Ibiza FR Sport 1.0 MPI 80PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,505",£0,"£1,505",0.0
4036,SEAT,Ibiza,Ibiza FR Sport 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",0.0
4037,SEAT,Ibiza,Ibiza FR Sport 1.0 TSI 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
4038,SEAT,Ibiza,Ibiza FR Sport 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,559",£0,"£1,559",0.0
4039,SEAT,Ibiza,Ibiza SE 1.0 MPI 80PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,424",£0,"£1,424",0.0
4040,SEAT,Ibiza,Ibiza SE 1.0 TSI 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,398",£0,"£1,398",0.0
4041,SEAT,Ibiza,Ibiza SE Technology 1.0 MPI 80PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,424",£0,"£1,424",0.0
4042,SEAT,Ibiza,Ibiza SE Technology 1.0 TSI 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,398",£0,"£1,398",0.0
4043,SEAT,Ibiza,Ibiza XCELLENCE 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
4044,SEAT,Ibiza,Ibiza XCELLENCE 1.0 TSI 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
4045,SEAT,Ibiza,Ibiza XCELLENCE 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,586",£0,"£1,586",0.0
4046,SEAT,Ibiza,Ibiza XCELLENCE Lux 1.0 TSI 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
4047,SEAT,Ibiza,Ibiza XCELLENCE Lux 1.0 TSI 95PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,478",£0,"£1,478",0.0
4048,SEAT,Ibiza,Ibiza XCELLENCE Lux 1.0 TSI DSG-auto 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,586",£0,"£1,586",0.0
4049,SEAT,Leon Estate,Leon Estate FR 1.0 eTSI DSG-auto 110PS,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),Euro 6d,False,"£1,532",£0,"£1,532",0.0
4050,SEAT,Leon Estate,Leon Estate FR 1.0 TSI EVO 110PS,999,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,505",£0,"£1,505",0.0
4051,SEAT,Leon Estate,Leon Estate FR 1.5 eTSI DSG-auto 150PS,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),Euro 6d,False,"£1,559",£0,"£1,559",0.0
4052,SEAT,Leon Estate,Leon Estate FR 1.5 TSI EVO 130PS,1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,505",£0,"£1,505",0.0
